Column1	Column2
Astmul bronsic	este un sindrom clinic caracterizat prin reducerea generalizata, variabila si reversibila, a calibrului bronhiilor, cu crize paroxistice de dispnee expiratorie
Astmul bronsic	este o boala inflamatorie cronica, care afecteaza caile respiratorii si care se manifesta prin episoade de wheezing, dispnee, senzatie de constrictie toracica si tuse
astrocite	numite celule
Atac de panica	inseamna aparitia brusca a sentimentului de frica, acompaniat de semne si simptome fizice si psihologice si de teama de o urmare grava, cum ar fi un atac de cord
Atacul de cord	cunoscut si sub numele de infarct miocardic
Atacul de cord	cunoscut si sub denumirea de nfarct miocardic
Atacul de cord	reprezinta un eveniment patologic ce se caracterizeaza prin afectarea circulatiei nutritive de la nivelul miocadului
Atacul de cord	reprezinta o urgenta medicala
Atacul de cord	caracterizata prin blocaje la nivelul arterelor coronare
Atacul de panica	este o senzatie de frica intensa, acuta, irationala, manifestata printr-o serie intreaga de simptome fizice hipertensiunea arteriala, palpitatiile
Atacul de panica	reprezinta o manifestare paroxistica a anxietatii
Atacurile de panica	sunt caracterizate printr-o serie de simptome care pot include transpiratie, palpitatii, dificultati de respiratie, tremor, sufocare si sentimentul de moarte iminenta
Atat hipoglicemia, cat si hiperglicemia	reprezinta doua stari patologice care intervin in homeostazia nivelului glucozei in sange
Ataxia Friedreich	este o afectiune neurodegenerativa ce cauzeaza probleme de mers, probleme de vorbire, afectarea simturilor in maini si picioare etc.
Ataxie	inseamna afectarea capacitatii de coordonare
ateroscleroza	(depozite grase in vasele de sange)
Ateroscleroza	reprezinta acumularea de colesterol si alte grasimi la nivelul peretilor arterelor coronare, formand asa numita placa de aterom
Ateroscleroza	reprezinta depunerea grasimilor la nivelul arterelor, alterandu-le structura si functia
ateroscleroza 	cum ar fi boli de inima 
atrii	sunt denumite Camerele superioare
Atrofie geografica	(numita sidegenerescenta uscata)
Autismul	este denumita mai nou Tulburarea de Spectru Autist
Autismul	este o tulburare pervaziva de dezvoltare, care afecteaza in principal comunicarea si interactiunea cu cei din jur
autismul	este o boala complexa, atat in ceea ce priveste cauzalitatea, cat si din punct de vedere clinic si terapeutic
Autismul nonverbal	reprezinta set de simptome ale tulburarii de spectru autist
Autismul nonverbal	reprezinta o descriere a unui anumit set de simptome ale tulburarii de spectru autist
Autismul nonverbal	reprezinta tulburarea de spectru autist
Autismul nonverbal	reprezinta set de simptome ale tulburarii de spectru autist
Autismul nonverbal	reprezinta anumit set de simptome ale tulburarii de spectru autist
Autismul sau tulburarea de spectru autist (TSA)	este cea mai frecventa afectiune cronica in copilarie
autozomal recesive	ceea ce inseamna ca bebelusul are nevoie de doua copii ale unei gene anormale pentru a dezvolta o boala metabolica
autozomal recesive	ceea ce inseamna ca bebelusul are nevoie de doua copii ale unei gene anormale pentru a dezvolta o boala metabolica
azotemia	(retentiei azotate)
azotul de uree si creatinina.	cum ar fi substantele care sunt filtrate de rinichi
Bacillus anthracis	, o bacterie rezistenta
bacilul Koch	sau Mycobacterium tuberculosis
bacteria Borrelia burgdorferi	(cunoscuta mai ales pentru  transmiterea bolii Lyme, prin intermediul capuselor
bacteria Mycobacterium Tuberculosis	numita si  Bacilul Koch
bacteriemie	(infectiile bacteriene severe in sange)
bacterii „rele” 	cum ar fi Clostridium difficile
Balneoterapia	inseamna ca pacientul sa se cazeze la anumite statiuni balneare care vor avea amplasamentul pentru a asigura apa termala (apa calda in mod natural), apa cu continut bogat de acid carbonic, sau apa care contine in mod natural minerale si care pot fi absorbite prin tegument in aceste bai termale
balsamuri pentru constipatie	– elemente de dedurizare a scaunelor 
banda iliotibiala	(banda de tesut dur care se extinde de la exteriorul soldului la exteriorul genunchiului)
batai pe minut	(BPM)
benefic circulatiei sanguine	ceea ce inseamna ca ajuta la o mai buna circulatie a oxigenului si nutrientilor in organism
beneficii antioxidante	ceea ce inseamna ca poate proteja glanda tiroida de radicali liberi
benigna	(noncanceroasa)
beta-blocante	(medicamente care trateaza hipertensiunea arteriala)
Bifidobacteria si Lactobacillus	cum ar fi bacteriile benefice din intestin
bifosfonati	numite Medicamentele pentru osteoporoza
bilateral	 pe ambele parti
biopsie	numite proceduri
Biotina	sau Vitamina B7
biotina	cunoscuta si ca vitamina B7
biotina	sau vitamina H
blefarita	este o boala inflamatorie oftalmologica
blefarita	caracterizata prin inflamarea pleoapei
Blefarospasmul	reprezinta o contractie involuntara, ritmica, un spasm repetat al musculaturii palprebale localizata cel mai adesea la nivelul pleoapei superioare, dar poate fi intalnita si la pleoapa inferioara
Blefarospasmul	sau miokimiile
Blocantii histaminici	cum ar fi ranitidina si famotidina
Boala	boala se numeste reflux gastroesofagian
boala Addison	cum ar fi Boli endocrine
Boala Addison	numita si insuficienta suprarenala, legata de productia de cortizol si aldosteron
Boala Addison	este o afectiune rara a glandelor suprarenale
Boala Addison	cunoscuta si sub denumirea de insuficienta suprarenala
Boala Addison	numita si „insuficienta suprarenala primara”
Boala Addison	este numita si insuficienta suprarenala, legata de productia de cortizol si aldosteron
Boala Addison	este numita si „insuficienta suprarenala primara”
Boala Addison	este numita si insuficienta suprarenala, legata de productia de cortizol si aldosteron
Boala Addison	este numita si insuficienta suprarenala
Boala Alexander	este o boala neurologica extrem de rara, de obicei progresiva si fatala, intalnita mai ales la sugari si in prima parte a copilariei
boala ALS	sau Lou Gehrig
boala Alzheimer	(sau forme de dementa)
boala Alzheimer	numita tulburarea neurologica degenerativa
Boala Alzheimer	este o afectiune neurodegenerativa
Boala Alzheimer	caracterizata prin reducerea capacitatilor cognitive si comportamentale
Boala Alzheimer	este o afectiune neurodegenerativa
Boala Alzheimer	caracterizata prin reducerea capacitatilor cognitive si comportamentale
Boala Alzheimer	este o conditie conditie lenta si progresiva a creierului
Boala Alzheimer	caracterizata prin deteriorarea memoriei si este insotita de tulburari de rationament, dificultati de planificare, de limbaj si de perceptie
Boala Alzheimer	este o boala degenerativa ce afecteaza zone ale creierului ce controleaza memoria, inteligenta, capacitatea de judecata, limbajul si comportamentul
Boala Alzheimer	reprezinta o forma progresiva de dementa
Boala Alzheimer	este o afectiune neurodegenerativa
Boala Alzheimer	caracterizata prin reducerea capacitatilor cognitive si comportamentale
boala arteriala coronariana si artimia cardiaca	precum toate bolile care iti afecteaza inima
boala arteriala periferica	boala - boala a vaselor de sange care duc sangele catre brate si picioare
boala arteriala periferica	mecanismul fiziopatologic caracterizat de aparitia placilor de aterom si obstructia de diferite grade ale arterelor
boala artrozica	sau osteoartrita
boala autoimuna	, sistemul imunitar confunda anumite tesuturi ale corpului, le considera straine si incepe sa le atace
Boala Basedow Graves	este o afectiune genetica incurabila
Boala Basedow-Graves	este o boala autoimuna, fiind cea mai frecventa cauza de hipertiroidism
Boala Basedow-Graves	este o boala autoimuna
Boala Basedow-Graves	este o tulburare o tulburare autoimuna a sistemului endocrin, ce stimuleaza si ataca glanda tiroida, fiind cea mai frecventa cauza de hipertiroidism
Boala cardiaca ischemica	este cauzata de ngustarea sau blocarea arterelor care alimenteaza inima, arterele coronare
boala cardiaca ischemica	(BCI)
boala celiaca	cum ar fi tulburare intestinala
boala celiaca	boala autoimuna
Boala celiaca	este o boala inflamatorie autoimuna a intestinului subtire, declansata de ingestia glutenului
boala coronariana	cum ar fi afectiune cardiaca 
boala coronariana	Cand ateroscleroza afecteaza arterele coronare
boala coronariana	(infarct miocardic si angina pectorala)
Boala Creutzfeldt-Jakob	este o boala rara neurodegenerativa care afecteaza rapid, progresiv si sever creierul
Boala Creuzefeldt - Jakobs	este o boala rara, degenerativa, fatala a sistemului nervos central
Boala Crohn	este un tip de boala un tip de boala inflamatorie intestinala
Boala Crohn	reprezinta o inflamatie cronica a intestinului
Boala Crohn	denumita uneori si sau ileita, enterita regionala, colita granulomatoasa sau sindromul Crohn
Boala Crohn	este o boala cronica inflamatorie care poate atinge orice portiune a tractului gastrointestinal
Boala Crohn	denumita uneori si ileita, enterita regionala, colita granulomatoasa sau sindromul Crohn
Boala Crohn	reprezinta o inflamatie cronica a intestinului
boala cronica	ca de exemplu diabet, glaucom, degenerescenta maculara
boala cu transmitere sexuala	(BTS)
boala cu transmitere sexuala	(BTS)
boala de baza 	cum ar fi meningita bacteriana sau virala
boala de reflux gastroesofagian	(boala GERD)
boala de reflux gastroesofagian	(senzatia de arsura la nivelul abdomenului superior)
Boala de reflux gastroesofagian	, o afectiune digestiva in care acidul din stomac urca si ajunge pana in esofag
Boala de reflux gastroesofagian	(BRGE)
Boala de reflux gastroesofagian	este o afectiune in care acest reflux de acid este o problema frecventa sau continua
Boala de reflux gastroesofagian	(GERD)
boala de reflux gastroesofagian	(BRGE)
boala de reflux gastroesofagian	, o patologie individuala
boala de reflux gastroesofagian	caracterizata prin agresiunea acida a sucului gastric asupra mucoasei esofagiene
boala de reflux gastro-esofagian	(BRGE)
Boala Fabry	este o boala rara, ereditara, cauzata de deficienta unei enzime importante
Boala gingivala	este o infectie care poate deteriora gingiile si osul maxilarului
Boala gingivala	denumita si gingivita
Boala gingivala	este inflamatia gingiilor
boala grava	cum ar fi pneumonia
Boala Graves	este o boala autoimuna
Boala Graves Basedow	boala o disfunctie la nivelul sistemul imunitar
Boala Graves-Basedow	este o afectiune caracterizata prin triada: hipertiroidism, gusa si exoftalmie
Boala Hansen	cunoscuta si sub numele de lepra
Boala Hansen	este o infectie infectie cauzata de bacteria numita Mycobacterium leprae
boala hepatica sau renala	cum ar fi afectiuni grave de sanatate
boala Hirschsprung	cum ar fi boli rare cu dezvoltare anormala a intestinului 
Boala Hirschsprung	este o afectiune congenitala care provoaca blocarea intestinului
Boala Hirschsprung	sau megacolonul congenital
Boala Hirschsprung	este o afectiune congenitala care provoaca blocarea intestinului
Boala inflamatorie a intestinului	este un termen un termen utilizat de obicei pentru a descrie doua afectiuni asemanatoare care implica tractul gastrointestinal si a caror cauza nu a fost identificata
boala inflamatorie intestinala	(BII)
boala inflamatorie intestinala	(BII)
Boala inflamatorie intestinala	(rectocolita ulcerohemoragica si boala Crohn)
Boala inflamatorie intestinala	este un termen termen general pentru a descrie afectiunile caracterizate prin inflamatia cronica a tractului digestiv
Boala inflamatorie intestinala	este un termen care se refera la inflamatia cronica
Boala inflamatorie intestinala	(IBD)
Boala inflamatorie pelvina	este o afectiune a aparatului genital feminin, determinata de cauze infectioase sau inflamatorii
Boala inflamatorie pelvina	(BIP)
Boala inflamatorie pelvina	este o boala specifica femeilor si poate cuprinde unul dintre organele pelvine feminine: vaginul, colul uterin, peretii uterini, trompele uterine, ovarele sau tesuturile care inconjoara uterul, vezica urinara sau chiar intestinele
boala inflamatorie pelvina	se numeste Cand inflamatia cuprinde mai multe organe ale tractului genital
boala inflamatorie pelvina	(BIP)
boala inflamatorie pelvina	boala o infectie a organelor reproductive feminine
Boala Kawasaki	este o afectiune care poate provoca, de asemenea, culoarea limbii cu aspect de capsuni
Boala Kawasaki	caracterizata prin inflamatia arterelor
Boala mana-gura-picior	este o boala comuna ce apartine perioadei de copilarie cauzata de un virus
Boala Meniere	este o afectiune care provoaca vertij, tinitus si surditate progresiva
boala multifactoriala	este o boala in care sunt implicate cauze genetice, medicale, imunologice si de mediu
Boala nodului sinusal	este considerata un tip de bradicardie
Boala Paget	este o boala cu evolutie indelungata, care cauzeaza cresterea anormala a oaselor
Boala Paget	un tip caracterizat specific prin aspectul in coaja de portocala pe care il prezinta mamelonul afectat, de obicei unilateral
boala Parkinson	este considerata o tulburare de miscare
boala Parkinson, boala Huntington si boala Alzheimer	cum ar fi cauze ale pierderii de memorie de scurta durata
Boala Peyronie	reprezinta cresterea unor placi fibroase in tesutul moale al penisului, respectiv in tunica albugineea
Boala Peyronie	numita si induratia plastica a penisului
Boala Peyronie	sau inflamatia cronica a albugineei
Boala polichistica a ficatului	afectiune mostenita
Boala polichistica hepatica	este o afectiune o alta afectiune care poate provoca dezvoltarea unor chisturi hepatice
Boala polichistica hepatica	(BPH)
Boala polichistica la ficat	este o afectiune mostenita in care multe chisturi de diferite dimensiuni (chist ficat 20 mm) se dezvolta pe tot ficatul si sunt asociate cu fibroza hepatica congenitala
Boala polichistica renala	este o afectiune genetica, in care se dezvolta multiple chisturi la nivelul rinichilor
boala progresiva	ceea ce inseamna ca se inrautateste pe masura ce trece timpul
boala pulmonara obstructiva cronica	(BPOC)
Boala pulmonara obstructiva cronica	este numele pentru un grup de boli pulmonare
Boala pulmonara obstructiva cronica	(BPOC)
