Column1	Column2
des maladies infectieuses	(maladie/s varicelle , herpès)
des médecines dites « douces » ou « complémentaires »	(maladie/s homéopathie , acupuncture , phytothérapie , techniques de relaxation)
des médicaments	tels que maladie/s laxatifs , diurétiques et/ou des drogues
Des médicaments contre la douleur	par exemple à base de paracétamol
des organes vitaux	tels que l'estomac, le foie, les intestins, la rate, les organes génitaux, la vessie, les reins
des problèmes cardiaques	trouble/s insuffisance cardiaque , troubles du rythme
des signes de compression de l' appareil urinaire	(envies fréquentes d' uriner , fuites des urines lors d' efforts ou en toussant)
des signes de compression de l' appareil urinaire	(envies fréquentes d' uriner , fuites des urines lors d' efforts ou en toussant)
des suppléments	tels que des suppléments
des symptômes digestifs	(perte d' appétit , nausées ou dégoût pour certains aliments , démangeaisons)
des symptômes neurologiques	(maux de tête , vertiges , troubles de la vision)
des symptômes respiratoires	(trouble/s essoufflement récent , toux d' irritation , douleurs dans la poitrine , crachats avec présence de sang)
des techniques dites «douces» ou «complémentaires»	(maladie/s homéopathie , acupuncture , phytothérapie , techniques de relaxation)
des troubles de l' humeur	(tels que trouble/s le pessimisme ou la dépression)
des troubles de l' humeur	(tels que trouble/s le pessimisme ou la dépression)
des troubles de la mémoire à long terme	(celle des souvenirs)
des troubles de la mémoire à long terme	(celle des souvenirs)
des troubles de la mémoire immédiate	c' est-à-dire ; par exemple trouble/s se rappeler par exemple de ce que l' on doit acheter
des troubles de la mémoire immédiate	c' est-à-dire ; par exemple trouble/s se rappeler par exemple de ce que l' on doit acheter
des troubles digestifs	(trouble/s perte d' appétit , nausées , diarrhée ou constipation , gaz , ballonnements abdominaux , digestion difficile , sensation de satiété rapide même après un repas léger , sensation de ventre dur)
des troubles digestifs	(perte d' appétit , nausées , diarrhée ou constipation , gaz , ballonnements abdominaux , digestion difficile , sensation de satiété rapide même après un repas léger , sensation de ventre dur)
des troubles du rythme	comme trouble/s les cardiomyopathies hypertrophiques ou dilatées
Des troubles du rythme cardiaque avec tachycardie	(trouble/s accélération excessive du cœur)
des troubles du rythme ventriculaires graves	(trouble/s tachycardie , fibrillation ventriculaire)
des troubles gynécologiques	(trouble/s règles irrégulières ou inexistantes , tension des seins et/ou douleur avant les règles , hémorragies utérines , relations sexuelles douloureuses)
des troubles gynécologiques	(trouble/s règles irrégulières ou inexistantes , tension des seins et/ou douleur avant les règles , hémorragies utérines , relations sexuelles douloureuses)
des troubles urinaires	(trouble/s rétention d' urine ou incontinence)
des tumeurs bénignes	par exemple maladie/s des polype
diabète	: maladie/s maladie caractérisée par un excès de sucre dans le sang
diabète	: maladie/s maladie caractérisée par un excès de sucre dans le sang
Diabète	: maladie/s Maladie chronique due à un manque d' insuline
diabète insipide central	(DIC)
diagnostic	: maladie/s démarche qui identifie la maladie à l' origine des signes ou des symptômes ressentis ou observés par le patient
diagnostic	: maladie/s démarche qui identifie la maladie à l' origine dessignes ou des symptômes ressentis ou observés par le patient
diagnostic	: maladie/s démarche qui identifie la maladie à l' origine dessignes ou des symptômes ressentis ou observés par le patient
diagnostic	: maladie/s démarche qui identifie la maladie à l' origine des signes ou des symptômes ressentis ou observés par le patient
diagnostic	: maladie/s émarche qui permet d' identifier la maladie à l' origine des signes ou des symptômes ressentis ou observés par le patient
diagnostic	: maladie/s démarche qui permet d' identifier la maladie à l' origine des signes ou des symptômes ressentis ou observés par le patient
Diagnostic	: maladie/s démarche qui a pour objectif d' identifier la maladie à l' origine des signes ou des symptômes ressentis ou observés par la patiente
Diagnostic	: maladie/s démarche qui a pour objectif d' identifier la maladie à l' origine des signes ou des symptômes ressentis ou observés par la patiente
Diagnostic	: maladie/s Identification d' une maladie par ses symptômes
Diagnostic	: ; est la maladie/s démarche qui identifie la maladie à l' origine des signes ou des symptômes ressentis ou observés par le patient
diastole	ou repos cardiaque
difficultés scolaires	trouble/s troubles de l' attention , de la concentration , de la mémoire
diplopie	(vision double)
DMLA	(dégénérescence maculaire liée à l' âge)
douleurs au niveau de l’anus et du rectum	(compression du rectum)
dysarthrie	(trouble/s Les troubles de la parole)
dysfonctionnement urinaire ou érectile	(atteinte du système nerveux autonome)
dysgénésie du corps calleux ou agénésie calleuse	aussi appelé malformation
dysmorphie	(malformations)
dysplasie	appelée anomalie du genou
dysplasie	appelée anomalie du genou
dysplasie	se traduit par des luxations récidivantes de la rotule
dysplasie	se traduit par des luxations récidivantes de la rotule
dyspnée	(une difficulté à respirer)
dyspnée d'effort	(difficultés pour respirer lors de l'effort)
dyspnée d'effort	(difficultés pour respirer lors de l'effort)
dystrophie des ceintures de type C	(LGMD1C)
ecchymoses	(bleus)
échelle	appelée grade et score de Gleason
échelle	appelée grade et score de Gleason
éclampsie	se traduit par des crises convulsives et une augmentation de la pression à l' intérieur du crâne chez la mère (hypertension intracrânienne ) , potentiellement fatales à la mère ou au fœtus
édicaments antalgiques	par exemple le paracétamol et la codéine
Education thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
Education thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
éducation thérapeutique	: maladie/s ensemble d' actions proposées aux patients tout au long d' une maladie
effet est suspensif	c' est à dire maladie/s la maladie réapparaît habituellement à l' arrêt du traitement
effet est suspensif	c' est à dire maladie/s la maladie réapparaît habituellement à l' arrêt du traitement
Effets indésirables neurologiques, psychologiques et comportementaux	: trouble/s Vertiges, anorexie, somnolence, agitation, confusion, dépression, irritabilité, insomnie, convulsions, troubles de la vision
Effets indésirables urinaires et sexuels	: trouble/s Rétention urinaire, coloration des urines, lithiase, gynécomastie, impuissance, troubles de la libido, troubles des règles
effets secondaires	(trouble/s somnolence , vertiges , troubles digestifs)
effets secondaires	comme trouble/s les troubles de la libido
effets secondaires	notamment diarrhée
effets secondaires	tels que la fatigue , les nausées , parfois l' anxiété
effets secondaires	tels que la fatigue , les nausées , parfois l' anxiété
effets secondaires de l' aspirine au niveau digestif	notamment irritations , saignements 
électrocardiogramme	(trouble/s ECG , examen qui enregistre l' activité électrique du coeur)
électrocardiogramme	(maladie/s ECG , qui enregistre l' activité électrique du coeur)
électrocardiogramme	maladie/s ECG , enregistrement de l' activité électrique cardiaque
électrocardiogramme	(ECG)
électrocardiogramme	(enregistrement électrique du rythme cardiaque)
électromyogramme	(maladie/s EMG)
électromyogramme	(EMG)
électrophorèse des protéines	(l' étude des protéines du sang)
électrophorèse des protéines	(l' étude des protéines du sang)
emphysème sévère	ou d' une autre maladie/s maladie pulmonaire
endocardite	notamment maladie/s L' infection du cœur
endocardite	(infection cardiaque)
endomètre	-la paroi interne de l' utérus
endométrite	(Anomalie de l' endomètre)
endoprothèse	appelé/e un petit tube grillagé
endoprothèse	(petit tunnel métallique)
endoprothèse	ou « stent »
endoprothèse	(stent)
endoprothèse ( stent )	appelé/e petit tube grillagé
endoscope	appelé/e L' appareil permet de visualiser la cavité abdominale 
endoscope	appelé/e L' appareil permet de visualiser la cavité abdominale
endoscope	(appelé/e Le tube)
Entente préalable	: maladie/s Accord donné par l' assurance maladie et que l' assuré doit obtenir pour bénéficiede certaines prestations
environnement psychologique	(maladie/s stress , problèmes familiaux , travail)
enzyme	appelé/e amylase
épidémiologie	: maladie/s étude des rapports entre une maladie et divers facteurs (mode de vie , particularités individuelles , etc
Ergothérapeute	: trouble/s l' ergothérapeute est spécialisé dans le traitement des troubles et des handicaps physiques ou psychiques
Ergothérapeute	: trouble/s l' ergothérapeute est spécialisé dans le traitement des troubles et des handicaps physiques ou psychiques
éructations	(trouble/s rots)
érythémato-pultacée	signifie la gorge est rouge et blanche
érythème	(une rougeur de la peau semblable à un coup de soleil)
érythème cutané	appelé/e rougeur
érythème cutané	appelé/e rougeur
es médecines dites « alternatives »	(maladie/s l' homéopathie et l' acupuncture)
espace métatarsien	(affection/s non<h> extrémité du pied entre la deuxième et la troisième racine des doigts d' un pied)
estrogènes	(trouble/s hormones féminines)
être à jeun	autrement dit ne pas boire , ne pas manger et ne pas fumer à partir de minuit la veille de l' examen
