Column1	Column2
effets secondaires importants	(par exemple ; ou des réactions allergiques ou une diarrhée)
effets secondaires majeurs connus, tels que ceux affectant le fonctionnement cognitif	(attention, confusion, troubles de la parole)
effets secondaires neurologiques	(étourdissements, maux de tête)
effets secondaires possible 	: trouble/s un état de fatigue ou nauséeux, des maux de tête, une vision trouble, une bouche sèche, des troubles sexuels, des vertiges ou des constipations
effets secondaires possible 	: trouble/s un état de fatigue ou nauséeux, des maux de tête, une vision trouble, une bouche sèche, des troubles sexuels, des vertiges ou des constipations
effets secondaires potentiellement graves	, notamment ; trouble/s une surdose
émaciés	c'est-à-dire ils sont trop maigres pour leur taille
embolie pulmonaire	connue sous le nom d' une affection potentiellement mortelle
embolie pulmonaire (EP)	est un/e affection/s affection potentiellement mortelle
émotions exprimées	 maladie famille est surimpliquée, hostile, critique et insatisfaite
emphysème	(une maladie pulmonaire chronique avancée)
en réduisant les effets de la nicotine sur le cerveau	signifie ; ,   le fumeur ressentira beaucoup moins cette sensation de récompense lorsqu'il fumera une cigarette
en rémission	(c.-à-d. sans symptôme)
en respirant un gaz	tel que le sévoflurane ou l'halothane
endocrinopathie	ou des changements dans la production d'hormones
endocrinothérapie	(traitement hormonal)
endothéliales	(la transplantation de la cornée)
entérale	(maladie par sonde)
entérale	(maladie  alimentation par sonde)
entérocolite nécrosante	appelée maladie une grave maladie intestinale
entérocolite nécrosante	appelée maladie une grave maladie intestinale
entérocolite nécrosante	(maladie pulmonaire chronique et d'inflammations pouvant endommager les intestins)
entérocolite nécrosante	(des troubles intestinaux dus à une inflammation)
entérocolite nécrosante	( troubles intestinaux dus à une inflammation)
entérocolite nécrosante	caractérisée par la lésion ou la mort de certaines parties de l'intestin
entérocolite nécrosante 	appelée maladie une grave maladie intestinale
entérocolite nécrosante (ECN) sévère	, maladie une maladie gastro-intestinale qui affecte principalement les nouveau-nés prématurés et qui se caractérise par une infection et une inflammation de l'intestin
entérocolite nécrosante (ECN) sévère	, une maladie gastro-intestinale qui affecte principalement les nouveau-nés prématurés et qui se caractérise par une infection et une inflammation de l'intestin
épaule gelée	(trouble/s douleurs d'épaule dû à une capsulite rétractile)
épisodes de choc	(affection/s une affection potentiellement mortelle où il existe un manque de débit sanguin vers les organes vitaux)
erreurs aléatoires	(il y avait une possibilité de parvenir à de mauvaises conclusions par l'effet du hasard)
es symptômes subjectifs de congestion	autrement dit  les symptômes et le bien-être général rapportés par les patients
essai clinique randomisé	(maladie études dans lesquelles les gens sont repartis au hasard dans un groupe de traitement parmi deux ou plusieurs)
essais contrôlés randomisés	( ECR)
essais contrôlés randomisés	(trouble/s ECR)
essais contrôlés randomisés	(affection/s des études ayant aléatoirement assigné les participants à l'un des deux ou plusieurs groupes de traitement)
essais contrôlés randomisés	(trouble/s études dans lesquelles les participants sont assignés de manière aléatoire pour recevoir un traitement parmi plusieurs)
essais contrôlés randomisés 	(maladie ECR)
essais contrôlés randomisés 	(affection/s ECR)
essais contrôlés randomisés 	(maladie ECR)
états pathologiques	 maladie ; tels que diabètes, maladies cardiovasculaires et cardiopathies
états pathologiques	(comorbidités)
études à faible risque de biais	signifie  elles étaient bien conçues et que les résultats n'étaient pas facilement influencés par le hasard
événement cardio-vasculaire	 tel que la crise cardiaque
événement indésirable grave	(par exemple toxicité des opiacés, décès)
événements indésirables	tels que trouble/s des troubles du sommeil, une diminution de l'appétit et des douleurs à l'estomac
excipient	(c'est-à-dire  la même crème mais sans l'imiquimod)
exercice physique sans contact	 tel que ;  la natation, le vélo statique ou des programmes généraux d'exercices au sol
exotropie	ou autre  défini strabisme
extracapsulaires	c'est-à-dire  qu'elles se situent en dehors de la capsule articulaire de la hanche
extra-oraux	( à l'extérieur de la bouche)
facteur de risque cardiovasculaire	comme  l'hypertension, l'hypercholestérolémie ou le tabagisme
Facteur neurotrophique ciliaire 	(CNTF)
facteurs de risque cardiovasculaire	 maladie ; tels qu' ; ou un surpoids ou une obésité ou des niveaux anormaux de lipides sanguins
facteurs de risque de diabète et de maladies cardiovasculaires	 maladie ; notamment des taux élevés d'insuline ou une résistance à l'insuline et des taux de cholestérol anormaux
facteurs prédisposants	tels que maladie  l'obésité et les maladies pulmonaires chroniques et chez les fumeurs
fausse couche	On parle de quand une femme enceinte perd son bébé avant que celui-ci ne soit considéré comme étant capable de survivre hors de l'utérus
fécondation in vitro	(FIV)
fermer le péritoine	c'est-à-dire  recoudre (suturer) les deux couches de tissu tapissant l'abdomen et recouvrant les organes internes, pour en restaurer l'anatomie
fibrillation auriculaire	(trouble/s troubles du rythme cardiaque)
flux d'énergie interne	c'est-à-dire  le  Qi 
fonction cognitive normale	(activités du cerveau qui permettent d'acquérir et d'utiliser des connaissances)
fonctions métaboliques altérées	 par exemple glycémie élevée
fonctions métaboliques altérées 	(par exemple glycémie élevée)
gammapathie monoclonale de signification indéterminée (GMSI	 maladie ; affection/s ; est appelée  Si la paraprotéine est présente sans indication d'une maladie sous-jacente, l'affection
ganglions lymphatiques	(glandes de petite taille qui filtrent la lymphe)
gastro-intestinal	(GI)
gestion de la contingence	(trouble/s qui récompense les progrès pendant le traitement)
gestion de la contingence 	(qui récompense les progrès pendant le traitement)
gingivites	(maladies des gencives)
gingivites	( les maladies des gencives)
glucose	(sucre)
gouttes nasales	(glucose-glycérine, huile de paraffine)
gouttes nasales	(glucose-glycérine, huile de paraffine)
graves effets secondaires	en particulier  trouble/s ; tels que des troubles du mouvement, tels que des tremblements incontrôlables, des trépidations, la rigidité musculaire, la fatigue, la prise de poids et l'incapacité à rester assis
graves effets secondaires désagréables	, trouble/s des troubles du mouvement
graves perturbations de l'humeur	, trouble/s la manie ; une dépression grave.
groupe témoin	(ou placebo ou absence de supplémentation)
groupe témoin 	(c'est-à-dire  les participants recevant les soins habituels)
gynécomastie chez l'homme	(des changements dans la production d'hormones ou endocrinopathie)
hallucinations	(perceptions fausses ou déformées)
helminthes	(maladie vers)
hématopoïétiques	( ; affection/s sang)
hématopoïétiques	(sang)
hématurie 	(sang dans les urines)
hémoglobine glyquée A1c	(maladie une mesure à long terme du contrôle de la glycémie)
hémorragie intraventriculaire	(c'est-à-dire  des saignements dans le cerveau)
hémorragie intraventriculaire	(c'est-à-dire  des saignements dans le cerveau)
hémorragie intraventriculaire	(c'est-à-dire  des saignements dans le cerveau)
hémorragie intraventriculaire	(c'est-à-dire  des saignements dans le cerveau)
hémorragie intraventriculaire	(c'est-à-dire  des saignements dans le cerveau)
hémorragie intraventriculaire	(des saignements dans les cavités contenant du liquide (ventricules) du cerveau)
hémorragie intraventriculaire	(des saignements dans le cerveau)
hémorragie intraventriculaire	(saignements dans le cerveau)
hémorragie intraventriculaire ou kystes	(maladies affectant le cerveau)
hémorragie post-partum	(tel que les saignements sévères chez la femme après l'accouchement)
héréditaires	(génétiques)
hormones spécifiques	(maladie les protéines qui transmettent des instructions dans l'organisme)
huile de poisson	( DHA)
hyperglycémie	(un niveau élevé de glucose sanguin)
hypermétropique périphérique	(hypermétropie de la vision périphérique)
hypermétropique périphérique	c'est-à-dire des verres permettant une focalisation de la vision périphérique, ainsi que de la vision centrale
hypersalivation	( l'excès de salive dans la bouche )
hypersomnie	(sommeil excessif)
hyperventilation	(HV)
hyperventilation	une respiration trop profonde et/ou trop rapide
hypocholestérolémiants	qui sont des traitements de première intention pour réduire le cholestérol chez les patients atteints ou exposés à un risque de maladie cardio-vasculaire
hystérectomie	( affection/s l'ablation de l'utérus)
ictère	appelée affection/s affection
idiopathique	signifie affection/s ce qui signifie que la cause est inconnue
ImmunoGuard(R)	(supplément à base de plantes)
ImmunoGuard(R) 	(supplément à base de plantes)
inactivité physique	est un/e maladie un facteur de risque important dans le développement de la majorité des maladies chroniques et des cancers
incontinence	(ou Les fuites d'urine involontaires)
indicateurs de la gravité de la maladie chronique	, maladie ; tels que la fonction pulmonaire et la qualité de vie
indication	c'est-à-dire  si la pulpe dentaire à l'intérieur de la dent meurt
indices non verbaux	comme  affection/s les expressions faciales et gestuelles
indices non verbaux	comme  affection/s les expressions faciales et gestuelles
